"","t","logFC","P.Value","status","type"
"374",284.716478953789,10.5781865125,9.45567779844493e-11,1,"myeloma"
"375",284.354791075737,10.698520185,9.50992169557448e-11,1,"myeloma"
"376",284.273948849125,10.310274125,9.52209791287131e-11,1,"myeloma"
"377",283.905052099555,10.1614038925,9.57790250377233e-11,1,"myeloma"
"378",283.401656255307,12.3221361625,9.65469973741011e-11,1,"myeloma"
"379",282.76489963706,9.79415631275,9.75292337459017e-11,1,"myeloma"
"380",282.47051297728,9.6043059825,9.79874703073273e-11,1,"myeloma"
"381",282.367724066373,13.0849719025,9.81480890624807e-11,1,"myeloma"
"382",281.847909073384,13.0946130725,9.89653020094291e-11,1,"myeloma"
"383",281.72883523404,10.55341387,9.91536699438151e-11,1,"myeloma"
"384",281.564212280494,11.914148335,9.94148162005424e-11,1,"myeloma"
"385",281.525062803758,10.0105175985,9.9477043851478e-11,1,"myeloma"
"386",281.44807845416,13.12770748,9.95995485121477e-11,1,"myeloma"
"387",281.432100238948,11.20802474,9.96249976365126e-11,1,"myeloma"
"388",281.119864310865,9.068052292,1.00123906754771e-10,1,"myeloma"
"389",281.110680668104,10.15880418,1.00138627096508e-10,1,"myeloma"
"390",281.034648716508,9.739587784,1.00260599380459e-10,1,"myeloma"
"391",280.936739557505,12.9527330425,1.00417935188003e-10,1,"myeloma"
"392",280.785639056532,9.3330426215,1.00661339849022e-10,1,"myeloma"
"393",280.370833481295,11.4272744675,1.01333258043813e-10,1,"myeloma"
"394",280.175044787292,9.9071257115,1.0165230806537e-10,1,"myeloma"
"395",279.606248529383,10.5725946425,1.02586186896604e-10,1,"myeloma"
"396",279.335434616191,12.581109285,1.03034506814641e-10,1,"myeloma"
"397",279.011963217191,12.0373005875,1.03573141353453e-10,1,"myeloma"
"398",278.777002342404,10.00413131725,1.03966549736404e-10,1,"myeloma"
"399",278.490087231479,9.75378417975,1.04449427897112e-10,1,"myeloma"
"400",278.001658883515,11.6948416225,1.05277774238666e-10,1,"myeloma"
"401",277.675675574279,12.201792,1.05835092881678e-10,1,"myeloma"
"402",277.590116748803,9.0121564865,1.05981965850909e-10,1,"myeloma"
"403",277.516394980427,9.85470175725,1.06108718798574e-10,1,"myeloma"
"404",277.401549373288,12.95519185,1.06306547049476e-10,1,"myeloma"
"405",277.071178128564,9.39291477175,1.06878149573568e-10,1,"myeloma"
"406",276.700420514608,12.1691880225,1.07524107901731e-10,1,"myeloma"
"407",276.553772687926,9.2713615895,1.07780923771458e-10,1,"myeloma"
"408",276.522122813564,11.394640685,1.07836448691531e-10,1,"myeloma"
"409",276.289522927766,11.1219477675,1.08245584413478e-10,1,"myeloma"
"410",276.163860857393,9.3800115585,1.08467409303092e-10,1,"myeloma"
"411",275.818543910008,12.444468975,1.09079847170848e-10,1,"myeloma"
"412",275.812451566846,12.9409241675,1.09090690150111e-10,1,"myeloma"
"413",275.785443511365,9.21374201775,1.09138774187197e-10,1,"myeloma"
"414",275.718788000678,9.704580784,1.0925755582954e-10,1,"myeloma"
"415",275.519928404585,9.7859597205,1.09612868222175e-10,1,"myeloma"
"416",274.714862170117,12.4952347275,1.11065831825247e-10,1,"myeloma"
"417",274.704237291911,8.9608056545,1.11085164196438e-10,1,"myeloma"
"418",273.688942920293,12.858950615,1.12951657152109e-10,1,"myeloma"
"419",273.317507369305,11.547935245,1.13644058477472e-10,1,"myeloma"
"420",272.378431824568,12.39593053,1.15417883793084e-10,1,"myeloma"
"421",272.049328589892,12.90347719,1.16047525109842e-10,1,"myeloma"
"422",271.550458838457,10.4121558675,1.17009989876179e-10,1,"myeloma"
"423",271.498893584875,10.1476910125,1.17110029608473e-10,1,"myeloma"
"424",271.17212922663,10.19956112,1.1774640827527e-10,1,"myeloma"
"425",271.142356910952,9.26823830575,1.17804600162927e-10,1,"myeloma"
"426",271.081482768286,9.7971823215,1.179236919995e-10,1,"myeloma"
"427",271.016577793849,12.83629942,1.18050831723965e-10,1,"myeloma"
"428",270.716535047059,12.3517789825,1.18640755289014e-10,1,"myeloma"
"429",270.21615648745,9.05449533475,1.19632601923046e-10,1,"myeloma"
"430",269.924182897939,12.0172667475,1.2021603263495e-10,1,"myeloma"
"431",269.881667680394,11.9714560525,1.20301277652787e-10,1,"myeloma"
"432",269.551932806411,11.342769145,1.20964926237408e-10,1,"myeloma"
"433",268.857803829753,12.3510272475,1.22376666276047e-10,1,"myeloma"
"434",268.583173197647,8.59784674625,1.22940773371426e-10,1,"myeloma"
"435",268.58144350576,12.8664991875,1.22944336317285e-10,1,"myeloma"
"436",266.706048219267,10.5053391425,1.26882797842575e-10,1,"myeloma"
"437",266.652761336535,10.03027629825,1.26996939498514e-10,1,"myeloma"
"438",266.489274418833,9.5235340595,1.27347916024676e-10,1,"myeloma"
"439",265.844171518131,9.46049332625,1.28744454850782e-10,1,"myeloma"
"440",265.459840355706,9.78493475925,1.29585367189247e-10,1,"myeloma"
"441",265.282964631743,11.51355553,1.29974624377704e-10,1,"myeloma"
"442",264.763842649976,11.9351267825,1.31125356897824e-10,1,"myeloma"
"443",264.701141918372,9.32711577425,1.31265186291636e-10,1,"myeloma"
"444",264.517615796234,12.9420237525,1.3167551801573e-10,1,"myeloma"
"445",264.508813953273,9.64933109275,1.31695236735977e-10,1,"myeloma"
"446",264.490090435981,12.1567924025,1.31737194934189e-10,1,"myeloma"
"447",264.315352970387,13.6738538725,1.32129559155129e-10,1,"myeloma"
"448",264.271253890071,11.4635937225,1.32228807051365e-10,1,"myeloma"
"449",264.245997725906,9.9300251,1.32285688753121e-10,1,"myeloma"
"450",264.211815268735,10.44653964,1.32362721806878e-10,1,"myeloma"
"451",264.20999773212,9.33227324475,1.32366819313995e-10,1,"myeloma"
"452",263.839290322011,11.85694337,1.33205803121249e-10,1,"myeloma"
"453",263.380931687631,9.93348383925,1.3425216415941e-10,1,"myeloma"
"454",263.378299066879,10.553940535,1.34258202977286e-10,1,"myeloma"
"455",263.06888916474,11.2421829725,1.34970258903286e-10,1,"myeloma"
"456",263.015419545759,9.367786169,1.35093777723156e-10,1,"myeloma"
"457",262.611523402898,8.9139204025,1.36031285184398e-10,1,"myeloma"
"458",262.576103078016,9.65345215825,1.36113880087999e-10,1,"myeloma"
"459",262.182855721055,8.9603266715,1.37035004650511e-10,1,"myeloma"
"460",262.148639596023,9.021555662,1.37115510685968e-10,1,"myeloma"
"461",261.885270800804,11.6459081175,1.37737121558246e-10,1,"myeloma"
"462",261.739078704804,12.76414275,1.38083655086508e-10,1,"myeloma"
"463",261.686127279515,9.80262827875,1.38209433884058e-10,1,"myeloma"
"464",261.430962361555,12.74483442,1.3881750979397e-10,1,"myeloma"
"465",260.970423045496,9.9108097555,1.39923306065568e-10,1,"myeloma"
"466",260.37519163962,9.24887442575,1.41368505558744e-10,1,"myeloma"
"467",259.735982257704,9.4142067435,1.42940851177344e-10,1,"myeloma"
"468",259.59995362468,10.812989235,1.43278211780758e-10,1,"myeloma"
"469",259.218946423308,10.032244444,1.4422832993475e-10,1,"myeloma"
"470",259.049909686853,9.48362016675,1.44652322349922e-10,1,"myeloma"
"471",258.936761354515,9.07502055175,1.44936981973831e-10,1,"myeloma"
"472",258.772616401971,11.2530765525,1.45351157468752e-10,1,"myeloma"
"473",258.500254708858,9.387114048,1.46041585041985e-10,1,"myeloma"
"474",258.232146664892,13.0824379925,1.46725148630019e-10,1,"myeloma"
"475",258.156792485458,9.93364572425,1.46917973900348e-10,1,"myeloma"
"476",257.837401853677,9.390873194,1.47738715257683e-10,1,"myeloma"
"477",257.336337089751,11.2701733125,1.49037629370281e-10,1,"myeloma"
"478",256.993821449395,8.127867699,1.49933571789819e-10,1,"myeloma"
"479",256.810049642927,9.14112520225,1.50416990121706e-10,1,"myeloma"
"480",256.73553201675,9.8403053285,1.50613554132506e-10,1,"myeloma"
"481",256.672726305262,11.2395987525,1.50779468086531e-10,1,"myeloma"
"482",256.623533311868,11.8405206225,1.50909577322616e-10,1,"myeloma"
"483",256.601650898623,9.3075482845,1.50967497627383e-10,1,"myeloma"
"484",256.529654740816,9.41897130025,1.51158255269065e-10,1,"myeloma"
"485",256.472376355414,8.4054780005,1.51310227839331e-10,1,"myeloma"
"486",256.300753796219,9.8361485005,1.51766700833982e-10,1,"myeloma"
"487",256.294981394133,11.26838088,1.51782083211867e-10,1,"myeloma"
"488",256.229746460591,9.15780568125,1.51956054695456e-10,1,"myeloma"
"489",256.028233599593,8.18272733675,1.52494999695003e-10,1,"myeloma"
"490",256.003232132762,8.61473059675,1.52562028766706e-10,1,"myeloma"
"491",255.964285786259,12.4427115925,1.52666515890869e-10,1,"myeloma"
"492",255.957725853234,12.5206985475,1.5268412379891e-10,1,"myeloma"
"493",255.563346032123,9.108696699,1.53747277496296e-10,1,"myeloma"
"494",255.4579572048,10.5443191525,1.54032911131389e-10,1,"myeloma"
"495",254.990043529425,12.7839603425,1.55308949587685e-10,1,"myeloma"
"496",254.828784033159,8.43176198025,1.55751708543066e-10,1,"myeloma"
"497",254.772597040394,8.686052561,1.55906339555845e-10,1,"myeloma"
"498",254.769425960397,9.7162766455,1.55915072209064e-10,1,"myeloma"
"499",254.504367110799,8.5267841815,1.56647120504141e-10,1,"myeloma"
"500",254.354145860937,8.3446748255,1.57063871687182e-10,1,"myeloma"
